STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,35.71436205,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,76.58226081,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,128.2865057,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,94.5217059,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,100.3553692,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,50.4998369,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBN,Lebanon,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,48.83025394,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,68.74486501,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,8.858501927,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,16.67550655,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,14.86965866,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,110.0079156,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,25.55057895,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,13.2941998,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,82.94705275,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,150.6116986,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHE,Switzerland,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,221.7329432,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,THA,Thailand,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,44.62275382,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UGA,Uganda,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,14.72219601,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,258.3519111,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,124.9940669,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,21.61458388,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,URY,Uruguay,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,57.48300733,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VEN,"Venezuela, RB",WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,29.67483024,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VNM,Viet Nam,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,7.338787064,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,6.124390415,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,32.77020544,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYP,Cyprus,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,86.32393863,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DNK,Denmark,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,152.3342356,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWZ,Eswatini,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,49.3737764,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,39.04806797,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,183.1437541,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHL,Chile,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1982,32.34703276,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,29.4939325,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,204.780791,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLZ,Belize,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,130.0898385,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEN,Benin,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,39.62917468,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BTN,Bhutan,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,19.89628329,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,158.3704308,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GAB,Gabon,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,80.10005497,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GMB,"Gambia, The",WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,48.06978087,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,24.43744622,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,141.3225399,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIN,Guinea,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,22.97366764,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HUN,Hungary,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,57.81024581,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,39.79976497,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,6.972623857,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,37.42465895,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,87.71365309,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,135.5412486,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,126.0681389,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,116.0411278,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,50.05596007,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAO,Lao PDR,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1987,13.42993451,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
