STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RWA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2005,18.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Rwanda,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2005,23.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2003,78.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Egypt, Arab Rep.",Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,46.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ghana,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2001,18.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mali,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2001,12.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mauritania,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,53.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Tanzania,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BOL,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1998,33.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Bolivia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COM,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1996,20.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Comoros,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1990,40.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Jordan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1996,50.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Peru,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1996,76.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Dominican Republic,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1995,61.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Kazakhstan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COD,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2024,21.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Congo, Dem. Rep.",Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1997,51.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Jordan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KGZ,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1997,68.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Kyrgyz Republic,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1997,16.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mozambique,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1991,21.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Pakistan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1994,55.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Bangladesh,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1992,64.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Egypt, Arab Rep.",Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1993,17.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ghana,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UGA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1995,17.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uganda,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1995,66.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Egypt, Arab Rep.",Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1995,10.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Eritrea,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1997,20.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Madagascar,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RWA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1992,21.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Rwanda,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1992,10.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Madagascar,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1992,14.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Malawi,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1992,54.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Morocco,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1992,51.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Namibia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1990,68.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Colombia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2024,27.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Angola,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2000,65.57356916033098,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,South Asia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2000,65.57356916033098,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,South Asia (IDA & IBRD),Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSF,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,41.91456135073754,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,41.91456135073755,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa (excluding high income),Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSS,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,41.91456135073754,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa (IDA & IBRD),Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,28.277202540169466,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Africa Western and Central,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2013,31.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Nigeria,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2013,47.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Pakistan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CMR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,30.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Cameroon,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2014,70.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Kenya,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COD,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2014,16.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Congo, Dem. Rep.",Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BDI,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2017,39.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Burundi,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KHM,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2014,56.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Cambodia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2014,42.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2017,56.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Philippines,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2005,26.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Armenia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2017,29.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Maldives,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2000,63.09035233628015,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Lower middle income,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,24.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Angola,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,40.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Armenia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1998,11.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Togo,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1998,48.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Türkiye,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2013,83.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Dominican Republic,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
